applied_profile,category,cleanup_status,context_signal_summary,cpu_limit_m,cpu_request_m,cpu_request_to_peak_ratio,dataset_size_hint_gb,environment_id,error_message,excluded_from_comparative_summary,exclusion_reason,exit_code,exit_reason,expected_acceptable_profiles,expected_pressure_type,expected_recommender_profiles,git_commit,input_intent,kubernetes_evidence,memory_limit_mi,memory_request_mi,memory_request_to_peak_ratio,method,missing_peak_cpu,missing_peak_memory,missing_pending_time,missing_restart_count,oom_killed,peak_cpu_m,peak_memory_mi,pod_pending_duration_seconds,policy_warnings,profile_delta,random_seed,recommendation_outcome,recommendation_reasons,recommended_profile,repeat_index,resource_measurement_source,restart_or_respawn_count,run_id,schema_version,success,supporting_log_paths,time_to_success_seconds,timeout,timestamp,workload_id,workload_runtime_seconds
small,boundary,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.49,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small"",""medium""]",boundary_low_signal,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Maybe inspect something briefly; I am not sure yet.,{},366,244,11.619048,intent_only,True,False,True,False,False,,21,,[],0,202607194101,acceptable,"[""basic/light workload context""]",small,0,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-boundary_below_0_5_ambiguous-r00,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-boundary_below_0_5_ambiguous-r00/boundary_below_0_5_ambiguous/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-boundary_below_0_5_ambiguous-r00/boundary_below_0_5_ambiguous/workload_stderr.txt""]",0.001775,False,2026-07-19T14:05:22Z,boundary_below_0_5_ambiguous,0.001775
small,boundary,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.49,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small"",""medium""]",boundary_low_signal,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Maybe inspect something briefly; I am not sure yet.,{},366,244,11.619048,intent_only,True,False,True,False,False,,21,,[],0,202607194102,acceptable,"[""basic/light workload context""]",small,1,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-boundary_below_0_5_ambiguous-r01,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-boundary_below_0_5_ambiguous-r01/boundary_below_0_5_ambiguous/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-boundary_below_0_5_ambiguous-r01/boundary_below_0_5_ambiguous/workload_stderr.txt""]",0.001754,False,2026-07-19T14:05:22Z,boundary_below_0_5_ambiguous,0.001754
small,boundary,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.49,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small"",""medium""]",boundary_low_signal,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Maybe inspect something briefly; I am not sure yet.,{},366,244,11.619048,intent_only,True,False,True,False,False,,21,,[],0,202607194103,acceptable,"[""basic/light workload context""]",small,2,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-boundary_below_0_5_ambiguous-r02,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-boundary_below_0_5_ambiguous-r02/boundary_below_0_5_ambiguous/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-boundary_below_0_5_ambiguous-r02/boundary_below_0_5_ambiguous/workload_stderr.txt""]",0.00175,False,2026-07-19T14:05:22Z,boundary_below_0_5_ambiguous,0.00175
small,boundary,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.49,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small"",""medium""]",boundary_low_signal,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Maybe inspect something briefly; I am not sure yet.,{},366,244,11.619048,intent_only,True,False,True,False,False,,21,,[],0,202607194104,acceptable,"[""basic/light workload context""]",small,3,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-boundary_below_0_5_ambiguous-r03,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-boundary_below_0_5_ambiguous-r03/boundary_below_0_5_ambiguous/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-boundary_below_0_5_ambiguous-r03/boundary_below_0_5_ambiguous/workload_stderr.txt""]",0.001782,False,2026-07-19T14:05:22Z,boundary_below_0_5_ambiguous,0.001782
small,boundary,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,0.49,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small"",""medium""]",boundary_low_signal,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Maybe inspect something briefly; I am not sure yet.,{},366,244,11.619048,intent_only,True,False,True,False,False,,21,,[],0,202607194105,acceptable,"[""basic/light workload context""]",small,4,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-boundary_below_0_5_ambiguous-r04,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-boundary_below_0_5_ambiguous-r04/boundary_below_0_5_ambiguous/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-boundary_below_0_5_ambiguous-r04/boundary_below_0_5_ambiguous/workload_stderr.txt""]",0.001821,False,2026-07-19T14:05:22Z,boundary_below_0_5_ambiguous,0.001821
small,boundary,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[],""hint_count"":2,""raw_context_available"":true,""raw_context_stored"":false}",500,100,,0.49,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small"",""medium""]",boundary_low_signal,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Maybe inspect something briefly; I am not sure yet.,{},366,244,11.619048,context_aware,True,False,True,False,False,,21,,[],0,202607194101,acceptable,"[""basic/light workload context""]",small,0,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-boundary_below_0_5_ambiguous-r00,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-boundary_below_0_5_ambiguous-r00/boundary_below_0_5_ambiguous/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-boundary_below_0_5_ambiguous-r00/boundary_below_0_5_ambiguous/workload_stderr.txt""]",0.001759,False,2026-07-19T14:05:22Z,boundary_below_0_5_ambiguous,0.001759
small,boundary,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[],""hint_count"":2,""raw_context_available"":true,""raw_context_stored"":false}",500,100,,0.49,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small"",""medium""]",boundary_low_signal,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Maybe inspect something briefly; I am not sure yet.,{},366,244,11.619048,context_aware,True,False,True,False,False,,21,,[],0,202607194102,acceptable,"[""basic/light workload context""]",small,1,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-boundary_below_0_5_ambiguous-r01,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-boundary_below_0_5_ambiguous-r01/boundary_below_0_5_ambiguous/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-boundary_below_0_5_ambiguous-r01/boundary_below_0_5_ambiguous/workload_stderr.txt""]",0.001867,False,2026-07-19T14:05:22Z,boundary_below_0_5_ambiguous,0.001867
small,boundary,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[],""hint_count"":2,""raw_context_available"":true,""raw_context_stored"":false}",500,100,,0.49,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small"",""medium""]",boundary_low_signal,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Maybe inspect something briefly; I am not sure yet.,{},366,244,11.619048,context_aware,True,False,True,False,False,,21,,[],0,202607194103,acceptable,"[""basic/light workload context""]",small,2,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-boundary_below_0_5_ambiguous-r02,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-boundary_below_0_5_ambiguous-r02/boundary_below_0_5_ambiguous/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-boundary_below_0_5_ambiguous-r02/boundary_below_0_5_ambiguous/workload_stderr.txt""]",0.001797,False,2026-07-19T14:05:22Z,boundary_below_0_5_ambiguous,0.001797
small,boundary,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[],""hint_count"":2,""raw_context_available"":true,""raw_context_stored"":false}",500,100,,0.49,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small"",""medium""]",boundary_low_signal,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Maybe inspect something briefly; I am not sure yet.,{},366,244,11.619048,context_aware,True,False,True,False,False,,21,,[],0,202607194104,acceptable,"[""basic/light workload context""]",small,3,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-boundary_below_0_5_ambiguous-r03,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-boundary_below_0_5_ambiguous-r03/boundary_below_0_5_ambiguous/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-boundary_below_0_5_ambiguous-r03/boundary_below_0_5_ambiguous/workload_stderr.txt""]",0.001779,False,2026-07-19T14:05:22Z,boundary_below_0_5_ambiguous,0.001779
small,boundary,completed,"{""dataset_size_signal_used"":true,""detected_terms"":[],""hint_count"":2,""raw_context_available"":true,""raw_context_stored"":false}",500,100,,0.49,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""small"",""medium""]",boundary_low_signal,"[""small""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Maybe inspect something briefly; I am not sure yet.,{},366,244,11.619048,context_aware,True,False,True,False,False,,21,,[],0,202607194105,acceptable,"[""basic/light workload context""]",small,4,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-context_aware-boundary_below_0_5_ambiguous-r04,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-boundary_below_0_5_ambiguous-r04/boundary_below_0_5_ambiguous/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-context_aware-boundary_below_0_5_ambiguous-r04/boundary_below_0_5_ambiguous/workload_stderr.txt""]",0.001761,False,2026-07-19T14:05:22Z,boundary_below_0_5_ambiguous,0.001761
medium,data_processing,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",1000,500,,1.2,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_memory_join,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Join two dataframes and compute summary features.,{},953,732,34.857143,static_manual,True,False,True,False,False,,21,,[],0,202607192102,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,0,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-data_dataframe_join_medium-r00,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-data_dataframe_join_medium-r00/data_dataframe_join_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-data_dataframe_join_medium-r00/data_dataframe_join_medium/workload_stderr.txt""]",0.002883,False,2026-07-19T14:04:35Z,data_dataframe_join_medium,0.002883
medium,data_processing,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",1000,500,,1.2,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_memory_join,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Join two dataframes and compute summary features.,{},953,732,36.6,static_manual,True,False,True,False,False,,20,,[],0,202607192103,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,1,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-data_dataframe_join_medium-r01,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-data_dataframe_join_medium-r01/data_dataframe_join_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-data_dataframe_join_medium-r01/data_dataframe_join_medium/workload_stderr.txt""]",0.003,False,2026-07-19T14:04:35Z,data_dataframe_join_medium,0.003
medium,data_processing,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",1000,500,,1.2,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_memory_join,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Join two dataframes and compute summary features.,{},953,732,34.857143,static_manual,True,False,True,False,False,,21,,[],0,202607192104,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,2,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-data_dataframe_join_medium-r02,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-data_dataframe_join_medium-r02/data_dataframe_join_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-data_dataframe_join_medium-r02/data_dataframe_join_medium/workload_stderr.txt""]",0.003075,False,2026-07-19T14:04:35Z,data_dataframe_join_medium,0.003075
medium,data_processing,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",1000,500,,1.2,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_memory_join,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Join two dataframes and compute summary features.,{},953,732,34.857143,static_manual,True,False,True,False,False,,21,,[],0,202607192105,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,3,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-data_dataframe_join_medium-r03,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-data_dataframe_join_medium-r03/data_dataframe_join_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-data_dataframe_join_medium-r03/data_dataframe_join_medium/workload_stderr.txt""]",0.003009,False,2026-07-19T14:04:35Z,data_dataframe_join_medium,0.003009
medium,data_processing,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",1000,500,,1.2,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_memory_join,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Join two dataframes and compute summary features.,{},953,732,34.857143,static_manual,True,False,True,False,False,,21,,[],0,202607192106,acceptable,"[""static/manual deterministic policy selected the smallest approved acceptable profile""]",,4,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-static_manual-data_dataframe_join_medium-r04,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-data_dataframe_join_medium-r04/data_dataframe_join_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-static_manual-data_dataframe_join_medium-r04/data_dataframe_join_medium/workload_stderr.txt""]",0.003316,False,2026-07-19T14:04:35Z,data_dataframe_join_medium,0.003316
small,data_processing,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,1.2,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_memory_join,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Join two dataframes and compute summary features.,{},366,244,12.2,intent_only,True,False,True,False,False,,20,,[],-1,202607192102,under,"[""basic/light workload context""]",small,0,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-data_dataframe_join_medium-r00,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-data_dataframe_join_medium-r00/data_dataframe_join_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-data_dataframe_join_medium-r00/data_dataframe_join_medium/workload_stderr.txt""]",0.002965,False,2026-07-19T14:04:36Z,data_dataframe_join_medium,0.002965
small,data_processing,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,1.2,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_memory_join,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Join two dataframes and compute summary features.,{},366,244,11.619048,intent_only,True,False,True,False,False,,21,,[],-1,202607192103,under,"[""basic/light workload context""]",small,1,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-data_dataframe_join_medium-r01,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-data_dataframe_join_medium-r01/data_dataframe_join_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-data_dataframe_join_medium-r01/data_dataframe_join_medium/workload_stderr.txt""]",0.003063,False,2026-07-19T14:04:36Z,data_dataframe_join_medium,0.003063
small,data_processing,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,1.2,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_memory_join,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Join two dataframes and compute summary features.,{},366,244,11.619048,intent_only,True,False,True,False,False,,21,,[],-1,202607192104,under,"[""basic/light workload context""]",small,2,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-data_dataframe_join_medium-r02,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-data_dataframe_join_medium-r02/data_dataframe_join_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-data_dataframe_join_medium-r02/data_dataframe_join_medium/workload_stderr.txt""]",0.003223,False,2026-07-19T14:04:36Z,data_dataframe_join_medium,0.003223
small,data_processing,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,1.2,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_memory_join,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Join two dataframes and compute summary features.,{},366,244,11.619048,intent_only,True,False,True,False,False,,21,,[],-1,202607192105,under,"[""basic/light workload context""]",small,3,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-data_dataframe_join_medium-r03,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-data_dataframe_join_medium-r03/data_dataframe_join_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-data_dataframe_join_medium-r03/data_dataframe_join_medium/workload_stderr.txt""]",0.003056,False,2026-07-19T14:04:36Z,data_dataframe_join_medium,0.003056
small,data_processing,completed,"{""dataset_size_signal_used"":false,""detected_terms"":[],""hint_count"":0,""raw_context_available"":false,""raw_context_stored"":false}",500,100,,1.2,local-benchmark-orbstack-no-metrics,,False,,0,Completed,"[""medium"",""large""]",moderate_memory_join,"[""medium""]",fea62042374075e0abc724d2dfcd7752cb3bf865,Join two dataframes and compute summary features.,{},366,244,11.619048,intent_only,True,False,True,False,False,,21,,[],-1,202607192106,under,"[""basic/light workload context""]",small,4,python_resource_getrusage,0,20260719T140431Z-matrix-aed48949-intent_only-data_dataframe_join_medium-r04,1.0.0,True,"[""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-data_dataframe_join_medium-r04/data_dataframe_join_medium/workload_stdout.jsonl"",""experiments/raw/20260719T140431Z-matrix-aed48949/20260719T140431Z-matrix-aed48949-intent_only-data_dataframe_join_medium-r04/data_dataframe_join_medium/workload_stderr.txt""]",0.002978,False,2026-07-19T14:04:36Z,data_dataframe_join_medium,0.002978
